Content type,ID,Name,Aka,Social identifiers,Authors (IDs),Authors (names),Discipline,Base texts (IDs),Base texts (names),Highest Year,Lowest Year
Person,40238,Śrīnivāsa,,Āryavarya,,,,,,,
Person,40240,Śrīnivāsa,,Tātārya,,,,,,,
Person,40251,Śrīnivāsa,,"Atirātrayājin, Dīkṣita, Ratnakheta",,,,,,1600,1600
Person,85582,Śrīnivāsa,Śrīnivāsācārya,,,,,,,1290,1290
Person,86008,Śrīnivāsa,,,,,,,,1600,1600
Person,86074,Śrīnivāsa,,,,,,,,1625,1625
Person,86306,Śrīnivāsa,,,,,,,,1730,1730
Person,86387,Śrīnivāsa,(Śrībhāṣyam) Śrīnivāsa,Śrībhāṣyam,,,,,,1755,1755
Person,86462,Śrīnivāsa,,,,,,,,1800,1800
Person,86550,Śrīnivāsa,,,,,,,,1855,1855
Person,86603,Śrīnivāsa,,,,,,,,1880,1880
Person,86697,Śrīnivāsa,Śrīnivāsa (Bhāradvāja) Sūri,"Bhāradvāja, Sūri",,,,,,1907,1907
Person,87793,Śrīnivāsa,,,,,,,,,
Person,87794,Śrīnivāsa,,,,,,,,,
Person,87795,Śrīnivāsa,,,,,,,,,
Person,87796,Śrīnivāsa,,,,,,,,,
Person,98516,Śrīnivāsa,,,,,,,,,
Person,101796,Śrīnivāsa,,,,,,,,,
Person,103898,Śrīnivāsa,,,,,,,,,
Person,86159,Śrīnivāsa Bhaṭṭa,,Bhaṭṭa,,,,,,1650,1650
Person,87797,Śrīnivāsa Bhaṭṭa,,Bhaṭṭa,,,,,,,
Person,86671,Śrīnivāsa Dīkṣita,,Dīkṣita,,,,,,1901,1901
Person,87805,Śrīnivāsa Dīkṣita,,Dīkṣita,,,,,,,
Person,87806,Śrīnivāsa Kavi,,,,,,,,,
Person,87807,Śrīnivāsa Mahādeśika,,,,,,,,,
Person,86890,Śrīnivāsa Paramānumiśra,,,,,,,,1940,1940
Person,86347,Śrīnivāsa Parikala Yati,"Kumbhakonam Tātācārya, Navyaraṅgeśa, Tātadeśika",Yati,,,,,,1750,1750
Person,86663,Śrīnivāsa Paṭṭarācārya,,,,,,,,1900,1900
Person,87808,Śrīnivāsa Rāghavadāsa,,,,,,,,,
Person,86386,Śrīnivāsa Saṃghrīdāsa,,,,,,,,1755,1755
Person,87809,Śrīnivāsa Śaṭhakopa Yati,,"Śaṭhakopa, Yati",,,,,,,
Person,87792,Śrīnivāsa of Śrimuṣṇa,,,,,,,,,
Person,86371,Śrīnivāsa Śrīśailayogin,,,,,,,,1750,1750
Person,86544,Śrīnivāsa Sudhi,,,,,,,,1853,1853
Person,86108,Śrinivāsa Tīrtha,(Bidārahalli) Śrinivāsa Tīrtha,Bidārahalli,,,,,,1640,1640
Person,110873,Śrīnivāsa Vaidya Maihāḍaṅkara,,,,,,,,,
Person,86546,Śrīnivāsa Vipaścit,,,,,,,,1855,1855
Person,87810,Śrīnivāsa Yajvan,,,,,,,,,
Person,86389,Śrīnivāsācārya,"(Śaṭhamarṣa), (Śrīśaila) Śrīnivāsācārya, Surapuram Veṅkaṭācārya",Surapuram,,,,,,1755,1755
Person,87798,Śrīnivāsācārya,,,,,,,,,
Person,87801,Śrīnivāsācārya,,,,,,,,,
Person,87802,Śrīnivāsācārya,,,,,,,,,
Person,87803,Śrīnivāsācārya,,,,,,,,,
Person,100986,Śrīnivāsācārya,,,,,,,,,
Person,87800,Śrīnivāsācārya of Ātreyagotra,(Vedānta) Śrīnivāsācārya of Ātreyagotra,Vedānta,,,,,,,
Person,86683,Śrīnivāsācārya Lakṣmīpuram,,,,,,,,1905,1905
Person,86701,Śrīnivāsācārya Tātācārya,,,,,,,,1909,1909
Person,85652,Śrīnivāsadāsa,,,,,,,,1370,1370
Person,87410,Śrīnivāsadāsa,"Kṛpāpātra, Śrimadrāmānujācāryakṛpāpātra",,,,,,,,
Person,87804,Śrīnivāsadāsa,,,,,,,,,
Person,112071,Śrīnivāsadāsa,,,,,,,,,
Person,40929,Śrīnivāsādhvarin,,,,,,,,,
Work,95622,Śrīnivāsakṛpā,,,87855,Tirumalācārya,,42214,Bhagavadgītā,,
Person,97331,Śrīnivāsarāmanujadāsa,,Viśiṣṭādvaitin,,,,,,,
Person,87811,Śrīpada,,,,,,,,,
Person,87812,Śrīpada Miśra,,,,,,,,,
Person,85764,Śrīpadarāja,Laksṃīnārāyaṇa Tīrtha,,,,,,,1470,1470
Person,114665,Śrīpati,,,,,,,,,
Person,85629,Śrīpati,Śrīpati (Paṇḍita),Paṇḍita,,,,,,1350,1350
Person,106588,Śrīpati,,,,,,,,1114,1114
Person,107023,Śrīpati,Śrīpatibhaṭṭa,,,,,,,1056,1039
Person,109781,Śrīpati Datta,,"Mahāmahopādhyāya, Vaidya",,,,,,1200,1200
Person,40844,Śrīpatibhakta,,,,,,,,,
Work,107364,Śrīpatipaddhati,,,107023,Śrīpati,Jyotiḥśāstra,,,,
Work,107375,Śrīpativyākhyā,Jātakakarmapaddhati,,,,Jyotiḥśāstra,,,,
Person,98860,Śrīpātviśvarūpāśrama,,,,,,,,,
Work,91980,Śrīprabhuprākaṭyasamayavicāra,,,86120,Harirāja,,,,,
Person,87813,Śrīrāma,,,,,,,,,
Person,110211,Śrīrāma Viśārada,,Viśārada,,,,,,1630,1630
Person,96826,Śrīrāmānvaya,,,,,,,,,
Person,100480,Śrīrāmarāma,,,,,,,,,
Work,41317,Śrīraṇavīrasiṃhadevāvalokanasadvaidyasiddhāntaratnākara,,,40355,Jayadeva,Vaidyaśāstra,41312,Bhāvaprakāśa,,
Person,86529,Śrīraṅgācārya,(T.A.P.) Śrīraṅgācārya,,,,,,,1850,1850
Person,102714,Śrīraṅgarāja,,,,,,,,,
Work,89666,Śrīraṅgarājastava,,,85478,Parāśarabhaṭṭa,Viśiṣṭādvaita Vedānta,,,,
Person,86983,Śrīrūpa Siddhāntin,,,,,,,,1972,1972
Work,103416,Śrī-Sahasranāmavivṛti,,,85218,Śaṃkara,Advaita Vedānta,,,,
Person,87816,Śrīśaila,Śrīśaila (Tāt)ācārya,,,,,,,,
Person,87814,Śrīśaila Lakṣmaṇa Muni,,Muni,,,,,,,
Person,86374,Śrīśaila Śrīnivāsasūri,,,,,,,,1750,1750
Person,87815,Śrīśaila Sūri,,Sūri,,,,,,,
Person,40483,Śrīśailanātha,,,,,,,,1550,1550
Work,97067,Śrīśālivāhanāryā,"Śālivāhanāryā, Gāthāsaptaśatīṭīkā",,97063,Vrajarāja Dīkṣita,Kāvya,96666,Gāthāsaptaśatī,,
Work,92924,Śriśrīstavāvalī,,,86310,Raghunātha Dāsa,,,,,
Work,114470,Śrīstava,,,114469,Śrīvatsāṅkamiśra,Viśiṣṭādvaita Vedānta,,,,
Work,42212,Śrīstava,,,,,,,,,
Work,112110,Śrīstava,,,96811,Kureśa,Hinduism (general),,,,
Work,109136,Śrīstuti,,,85613,Vedāntadeśika,Viśiṣṭādvaita Vedānta,,,,
Person,40991,Śrisukha,,,,,,,,,
Work,111885,Śrīsūkta,,,,,Veda,,,,
Work,111063,Śrīsūktavidhi,,,,,Hinduism (general),,,,
Person,97344,Śrīsvāmīdāmodara,,Viśiṣṭādvaitin,,,,,,,
Work,115420,Śrīsvayaṃbhu-caityabhaṭṭārakoddeśa,,,,,Buddhism (general),,,,
Work,95675,Śrītattvadarpaṇa,,,87901,Vakulābharaṇa,Viśiṣṭādvaita Vedānta,,,,
Person,85606,Śrītilaka,,,,,,,,1317,1317
Person,102652,Śrivāda,,,,,,,,,
Person,97919,Srīvāhālajī,,,,,,,,,
Work,96139,Śrīvaiṣṇava Stotra,,,,,,,,,
Work,90332,Śrīvaiṣṇavamatajabhāskara,,,85644,Rāmānanda,,,,,
Work,115874,Śrī-vajra-mahā-kāla-tantra-hṛdaya-dhāraṇī,,,,,Buddhism (general),,,,
Work,115410,Śrīvajrasatvakāyasya-tathāgatavyāptasataṃ,,,,,Buddhism (general),,,,
Person,87817,Śrīvāla Candra,,,,,,,,,
Person,109501,Śrīvara,,,,,,,,,
Person,85368,Śrīvatsa,,,,,,,,1040,1040
Person,40270,Śrīvatsalāñcana,"Śrīvatsaśarman, Vatsaśarman",,,,,,,,
Person,85518,Śrīvatsāṅka Sūri,,Sūri,,,,,,1210,1210
Person,114469,Śrīvatsāṅkamiśra,Śrīvatsacihnamiśra,,,,,,,,
Person,87818,Śrīvatsya Raṅganātha,,,,,,,,,
Work,94188,Śrīvicārabindu,,,86777,Maṅgala Nātha,,,,,
Work,94709,Śrīvidyādīpikā,,,87067,Agastya,,90299,Pañcadaśī,,
Person,97072,Śrīvijaya,,,,,,,,870,870
Work,99379,Śrīvīrastuti,Śrīvīrastutiḥ,,99374,Dhanapāla,Kāvya,,,1000,1000
Person,115272,Śrīvīryamitrapāda,,,,,,,,,
Work,95566,Śrīviśiṣṭādvaita Brahmasūtrabhāṣya,,,87805,Śrīnivāsa Dīkṣita,,88037,Brahmasūtra,,
Person,115117,Śrīvūdhanṛtyeśvara,,,,,,,,,
Work,115992,Śṛṅgabheryavadāna,,,,,Buddhism (general),,,,
Person,109597,Śṛṅgāra,,,,,,,,,
Work,114185,Śṛṅgāradīpikā,,,114184,Vemabhūpāla,Kāvya,109144,Amaruśataka,,
Work,99359,Śṛṅgāraprakāśa,,,85382,Bhojadeva,Alaṃkāraśāstra,,,,
Work,91091,Śṛṅgarasamaṇḍana,,,85920,Viṭṭhala Nātha Dīkṣita,Śuddhādvaita Vedānta,,,,
Work,112087,Śṛṅgāraśataka,,,40446,Bhartṛhari,Kāvya,,,,
Work,113811,Śṛṅgāratilaka,Rasālaṃkāra,,109551,Rudrabhaṭṭa,"Alaṃkāraśāstra, Kāmaśāstra",,,,
Work,96710,Śṛṅgāratilakabhāṇa,,,96709,Rāmabhadra Dīkṣita,,,,,
Work,116011,Śroṇakoṭikarṇāvadāna,,,,,Buddhism (general),,,,
Work,92418,Sṛṣṭibhedavāda,,,86205,Puruṣottama Pītāmbara,Śuddhādvaita Vedānta,,,,
Work,110915,Sṛṣṭipraśaṃsā,,,,,Hinduism (general),,,,
Work,89602,Sṛṣtitattvāmṛta,,,85454,Gorakṣanātha,,,,,
Work,95334,Sṛṣṭitattvāmṛtarasa,,,87598,Parameśvara Yogin,Yoga,,,,
Work,111635,Śrutabodha,,,40377,Kālidāsa,,,,,
Work,111672,Śrutabodha (Subodhinī),,,111671,Manohara Śarman,Kāvya,111635,Śrutabodha,,
Person,85625,Śrutamuni,,,,,,,,1341,1341
Person,40624,Śrutapāla,,,,,,,,,
Work,89982,Śrutaprakāśikā on Rāmānuja's Śrībhāṣya,,,85574,Sudarśana Sūri,,89485,Śrībhāṣya,,
Person,86076,Śrutasāgara,,,,,,,,1627,1627
Person,85809,Śrutasāgara Sūri,,Sūri,,,,,,1500,1500
Work,93984,Śrutigītāvyākhyā,,,86654,Gopālācārya,,,,,
Work,89112,Śrutikartṛsiddhi,,,85335,Jitāri,,,,,
Work,93466,Śrutimatānumānopapatti,,,86486,Tryambaka,Advaita Vedānta,,,,
Work,93468,Śrutimataprakāśikā,,,86486,Tryambaka,Advaita Vedānta,,,,
Work,93467,Śrutimatoddyota,,,86486,Tryambaka,Advaita Vedānta,,,,
Work,88719,Śrutiparīkṣākārikā,,,85224,Śubhagupta,,,,,
Work,93529,Śrutirahasya,,,86500,Giridhara Prapanna,Śuddhādvaita Vedānta,,,,
Work,94190,Śrutisadliṅgasaṃgraha,,,86779,Paramānanda Sarasvatī,,,,,
Work,92595,Śrutisaṃgṛhītavedānta,,,86247,Gopālendra Sarasvatī,Advaita Vedānta,,,,
Work,90836,Śrutisāra,,,85845,Vallabha,,,,,
Work,95362,Śrutisāra,,,87619,Pūrṇānanda Tīrtha,,,,,
Work,95070,Śrutisārasamuccaya,,,87372,Jñānasāgara,,,,,
Work,88723,Śrutisārasamuddhāraṇa,,,85226,Toṭaka,Advaita Vedānta,,,,
Work,92669,Śrutisiddhāntadīpikā,,,86270,Vanamālimiśra,Bhedābheda / Dvaitādvaita Vedānta,,,,
Work,95896,Śrutisiddhāntamañjarī,,,,,,88745,Kṛṣṇastavarāja,,
Work,92670,Śrutisiddhāntaprakāśa,,,86270,Vanamālimiśra,Bhedābheda / Dvaitādvaita Vedānta,,,,
Work,90929,Śrutisiddhāntaratnamālā,,,85873,Anantarāma,,,,,
Work,91207,Śrutistutivyākhyā,,,85940,Prabodhānanda Sarasvatī,Acintyabhedhābheda Vedānta,,,,
Work,92823,Śrutisūtratātparyāmṛta,,,86292,Prīyadāsa,,,,,
Work,91330,Śrutitātparyanirṇaya,,,85975,Mahācārya,,,,,
Work,92557,Śrutyantakalpadruma on Nimbārka’s Saviśeṣanirviśeṣaśrīkṛṣṇastavarāja,,,86232,Puruṣottama Prasāda Vaiṣṇava I,,,,,
Work,93262,Śrutyantakalpavali on Nimbārka’s Saviśeṣanirviśeṣaśrīkṛṣṇastavarāja,,,86427,Puruṣottamaprasāda Vaiṣṇava II,,,,,
Work,92554,Śrutyantakalpāvallī on Nimbārka's Kṛṣṇastavarāja,,,86232,Puruṣottama Prasāda Vaiṣṇava I,,88745,Kṛṣṇastavarāja,,
Work,95312,Śrutyarthabodhinī on Raṅgarāmānuja's Kaṭhopaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91682,Bhāṣya on Kaṭha Upaniṣad,,
Work,95313,Śrutyarthabodhinī on Raṅgarāmānuja's Kenopaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91684,Bhāṣya on Kena Upaniṣad,,
Work,95314,Śrutyarthabodhinī on Raṅgarāmānuja's Māṇḍūkyopaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91685,Bhāṣya on Māṇḍūkya Upaniṣad,,
Work,95315,Śrutyarthabodhinī on Raṅgarāmānuja's Muṇḍakopaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91687,Bhāṣya on Muṇḍaka Upaniṣad,,
Work,95316,Śrutyarthabodhinī on Raṅgarāmānuja's Praśnopaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91691,Bhāṣya on Praśna Upaniṣad,,
Work,95317,Śrutyarthabodhinī on Raṅgarāmānuja's Śvetāśvataropaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91697,Bhāṣya on Śvetāśvatara Upaniṣad,,
Work,95318,Śrutyarthabodhinī on Raṅgarāmānuja's Taittirīyopaniṣadbhāṣya,,,87586,Nṛtyagopāla,,91698,Bhāṣya on Taittirīya Upaniṣad,,
Work,95788,Śrutyarthānandasandoha,,,87996,Vrajābharaṇa,Śuddhādvaita Vedānta,,,,
Work,92229,Śrutyarthānuprakāśikā on Muṇḍaka Upaniṣad,,,86181,Narasiṃha Yati,Dvaita Vedānta,96056,Muṇḍakopaniṣad,,
Person,87768,S.Śivapadasundarāma,,,,,,,,,
