Collection,Text Name,Alternative Text Names,Author Name,Alternative Author Names,File Size (kb),Link 1 (main),Link 2 (underlying),Link 3 (extract),Work ID,Author ID
DCS,Kāmasūtra,,Vātsyāyana,,205.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=347,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Kāmasūtra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Kāmasūtra.txt,109273,40641
DCS,Yājñavalkyasmṛti,,Yogīśvara Yājñavalkya,,154.8,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=385,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Yājñavalkyasmṛti,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Yājñavalkyasmṛti.txt,102265,40735
DCS,Rasaratnasamuccaya,,Vāgbhaṭa,,286.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=149,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Rasaratnasamuccaya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Rasaratnasamuccaya.txt,41893,40839
DCS,Rājamārtaṇḍa,,Bhoja,,8.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=184,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Rājamārtaṇḍa,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Rājamārtaṇḍa.txt,42086,40851
DCS,Śārṅgadharasaṃhitā,,Śārṅgadhara,,67.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=280,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Śārṅgadharasaṃhitā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Śārṅgadharasaṃhitā.txt,41956,40854
DCS,Rasaratnākara,,Nitya Nātha Siddha,,607.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=57,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Rasaratnākara,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Rasaratnākara.txt,42030,40863
DCS,Kāvyālaṃkāra,,Bhāmaha,,58.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=220,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Kāvyālaṃkāra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Kāvyālaṃkāra.txt,96273,40886
DCS,Nirukta,,Yāska,,7.4,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=367,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Nirukta,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Nirukta.txt,42143,40907
DCS,Āyurvedadīpikā,,Cakrapāṇidatta,,401.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=148,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Āyurvedadīpikā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Āyurvedadīpikā.txt,99168,40945
DCS,Rasasaṃketakalikā,,Kāyasthacāmuṇḍa,,45.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=196,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Rasasaṃketakalikā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Rasasaṃketakalikā.txt,42401,40946
DCS,Rasamañjarī,,Śālīnātha,,133.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=315,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Rasamañjarī,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Rasamañjarī.txt,42361,40973
DCS,Madanapālanighaṇṭu,"Madanavinoda, Madanavinodanighaṇṭu",Madanapāla,,84.8,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=238,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Madanapālanighaṇṭu,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Madanapālanighaṇṭu.txt,42384,40982
DCS,Aṣṭāṅgahṛdayasaṃhitā,,Vāgbhaṭa,,1245.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=14,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Aṣṭāṅgahṛdayasaṃhitā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Aṣṭāṅgahṛdayasaṃhitā.txt,41478,44699
DCS,Aṣṭāṅgasaṃgraha,,Vāgbhaṭa,,22.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=275,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Aṣṭāṅgasaṃgraha,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Aṣṭāṅgasaṃgraha.txt,41945,44699
DCS,Carakasaṃhitā,,Caraka,,938.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=58,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Carakasaṃhitā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Carakasaṃhitā.txt,41458,44727
DCS,Vaiśeṣikasūtra,,Kaṇāda,,25.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=369,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Vaiśeṣikasūtra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Vaiśeṣikasūtra.txt,88043,85092
DCS,Acintyastava,,Nāgārjuna,,9.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=415,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Acintyastava,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Acintyastava.txt,88076,85097
DCS,Mūlamadhyamakārikāḥ,,Nāgārjuna,,28.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=263,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Mūlamadhyamakārikāḥ,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Mūlamadhyamakārikāḥ.txt,88078,85097
DCS,Nyāyasūtra,,Gautama,,38.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=382,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Nyāyasūtra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Nyāyasūtra.txt,88091,85098
DCS,Yogasūtra,,Patañjali,,12.4,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=52,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Yogasūtra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Yogasūtra.txt,88183,85108
DCS,Sāṃkhyakārikā,,Īśvarakṛṣṇa,,12.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=359,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Sāṃkhyakārikā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Sāṃkhyakārikā.txt,88213,85119
DCS,Abhidharmakośa,,Vasubandhu,,13.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=378,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Abhidharmakośa,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Abhidharmakośa.txt,88240,85127
DCS,Viṃśatikākārikā,,Vasubandhu,,3.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=304,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Viṃśatikākārikā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Viṃśatikākārikā.txt,88262,85127
DCS,Viṃśatikāvṛtti,,Vasubandhu,,22.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=305,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Viṃśatikāvṛtti,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Viṃśatikāvṛtti.txt,88262,85127
DCS,Nyāyabhāṣya,,Vātsyāyana,,11,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=384,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Nyāyabhāṣya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Nyāyabhāṣya.txt,88353,85140
DCS,Yogasūtrabhāṣya,,Vyāsa,,110.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=381,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Yogasūtrabhāṣya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Yogasūtrabhāṣya.txt,88376,85147
DCS,Sphuṭārthāvyākhyā,,Yaśomitra,,4.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=380,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Sphuṭārthāvyākhyā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Sphuṭārthāvyākhyā.txt,88531,85184
DCS,Prasannapadā,,Candrakīrti,,5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=299,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Prasannapadā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Prasannapadā.txt,88550,85193
DCS,Sāṃkhyakārikābhāṣya,,Gauḍapāda,,122.6,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=363,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Sāṃkhyakārikābhāṣya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Sāṃkhyakārikābhāṣya.txt,88555,85194
DCS,Nyāyabindu,,Dharmakīrti,,2.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=424,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Nyāyabindu,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Nyāyabindu.txt,88576,85198
DCS,Bodhicaryāvatāra,,Śāntideva,,130.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=120,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Bodhicaryāvatāra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Bodhicaryāvatāra.txt,88605,85209
DCS,Śikṣāsamuccaya,,Śāntideva,,8.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=470,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Śikṣāsamuccaya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Śikṣāsamuccaya.txt,88609,85209
DCS,Śivasūtra,,Vasugupta,,3.8,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=44,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Śivasūtra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Śivasūtra.txt,88905,85262
DCS,Spandakārikā,,Vasugupta,,9.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=48,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Spandakārikā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Spandakārikā.txt,88906,85262
DCS,Vaiśeṣikasūtravṛtti,,Candrānanda,,105.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=371,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Vaiśeṣikasūtravṛtti,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Vaiśeṣikasūtravṛtti.txt,88920,85272
DCS,Śāktavijñāna,,Somānanda,,4.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=129,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Śāktavijñāna,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Śāktavijñāna.txt,88944,85285
DCS,Ratnaṭīkā,,Bhāsarvajña,,65.6,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=29,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Ratnaṭīkā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Ratnaṭīkā.txt,89002,85303
DCS,Sāṃkhyatattvakaumudī,,Vācaspatimiśra,,65.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=373,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Sāṃkhyatattvakaumudī,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Sāṃkhyatattvakaumudī.txt,89039,85319
DCS,Tattvavaiśāradī,,Vācaspati Miśra,,2.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=403,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Tattvavaiśāradī,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Tattvavaiśāradī.txt,89042,85319
DCS,Saṃvitsiddhi,,Yāmuna,,31.8,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=434,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Saṃvitsiddhi,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Saṃvitsiddhi.txt,89146,85349
DCS,Bhairavastava,,Abhinavagupta,,1.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=42,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Bhairavastava,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Bhairavastava.txt,89157,85352
DCS,Tantrāloka,,Abhinavagupta,,383.6,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=408,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Tantrāloka,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Tantrāloka.txt,89174,85352
DCS,Tantrasāra,,Abhinavagupta,,125,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=38,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Tantrasāra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Tantrasāra.txt,89175,85352
DCS,Nāṭyaśāstravivṛti,,Abhinavagupta,,28.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=357,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Nāṭyaśāstravivṛti,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Nāṭyaśāstravivṛti.txt,...,85352
DCS,Spandakārikānirṇaya,,Kṣemarāja,,109.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=49,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Spandakārikānirṇaya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Spandakārikānirṇaya.txt,89257,85365
DCS,Janmamaraṇavicāra,,Vāmadeva,,31.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=70,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Janmamaraṇavicāra,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Janmamaraṇavicāra.txt,89300,85377
DCS,Śivasūtravārtika,,Varadarāja,,69.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=45,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Śivasūtravārtika,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Śivasūtravārtika.txt,89372,85392
DCS,Mṛgendraṭīkā,Mṛgendravṛtti,Nārāyaṇakaṇṭha,,265.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=27,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Mṛgendraṭīkā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Mṛgendraṭīkā.txt,89380,85395
DCS,Gorakṣaśataka,,Gorakhnath,,15.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=81,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Gorakṣaśataka,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Gorakṣaśataka.txt,89577,85454
DCS,Amaraughaśāsana,,Gorakṣanātha,,9.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=59,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Amaraughaśāsana,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Amaraughaśāsana.txt,109616,85454
DCS,Bhāratamañjarī,,Kṣemendra,,965.4,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=446,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Bhāratamañjarī,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Bhāratamañjarī.txt,41914,85469
DCS,Narmamālā,,Kṣemendra,,60.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=430,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Narmamālā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Narmamālā.txt,109007,85469
DCS,Abhidhānacintāmaṇi,,Hemacandra,,51.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=449,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Abhidhānacintāmaṇi,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Abhidhānacintāmaṇi.txt,113083,85489
DCS,Kṛṣṇāmṛtamahārṇava,,Mādhva,,33.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=423,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Kṛṣṇāmṛtamahārṇava,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Kṛṣṇāmṛtamahārṇava.txt,...,85566
DCS,Haṃsasaṃdeśa,,Vedānta Deśika,,6.5,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=407,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Haṃsasaṃdeśa,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Haṃsasaṃdeśa.txt,108882,85613
DCS,Haṭhayogapradīpikā,,Svātmarāma,,72.4,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=85,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Haṭhayogapradīpikā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Haṭhayogapradīpikā.txt,90461,85680
DCS,Haṃsadūta,,Rūpa Goswāmin,,25.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=236,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Haṃsadūta,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Haṃsadūta.txt,...,85857
DCS,Tarkasaṃgraha,,Annambhaṭṭa,,23.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=409,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Tarkasaṃgraha,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Tarkasaṃgraha.txt,91051,85913
DCS,Vātūlanāthasūtravṛtti,,Anantaśaktipāda,,19.6,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=64,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Vātūlanāthasūtravṛtti,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Vātūlanāthasūtravṛtti.txt,93067,86359
DCS,Suśrutasaṃhitā,,Suśruta,,1517.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=5,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Suśrutasaṃhitā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Suśrutasaṃhitā.txt,42004,96404
DCS,Kāvyādarśa,,Daṇḍin,,57.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=191,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Kāvyādarśa,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Kāvyādarśa.txt,96586,96585
DCS,Daśakumāracarita,,Daṇḍin,,317.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=392,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Daśakumāracarita,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Daśakumāracarita.txt,...,96585
DCS,Kirātārjunīya,,Bhāravi,,181.2,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=194,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Kirātārjunīya,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Kirātārjunīya.txt,97080,97079
DCS,Mukundamālā,,Kulaśekhara,,7.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=441,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Mukundamālā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Mukundamālā.txt,97225,97222
DCS,Sarvadarśanasaṃgraha,,Mādhava,,11.6,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=145,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Sarvadarśanasaṃgraha,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Sarvadarśanasaṃgraha.txt,103579,103578
DCS,Parāśarasmṛtiṭīkā,,Sāyaṇamādhavācārya,,139.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=346,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Parāśarasmṛtiṭīkā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Parāśarasmṛtiṭīkā.txt,...,103578
DCS,Ṭikanikayātrā,,Varāhamihira,,18.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=75,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Ṭikanikayātrā,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Ṭikanikayātrā.txt,...,108559
DCS,Sūryaśataka,,Mayūra,,5.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=351,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Sūryaśataka,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Sūryaśataka.txt,108791,108790
DCS,Harṣacarita,,Bāṇa,,66.1,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=462,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Harṣacarita,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Harṣacarita.txt,109565,108814
DCS,Bhallaṭaśataka,,Bhallaṭa,,24.9,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=442,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Bhallaṭaśataka,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Bhallaṭaśataka.txt,108824,108822
DCS,Ṛgvedavedāṅgajyotiṣa,,Lagadha,,1.8,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=33,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Ṛgvedavedāṅgajyotiṣa,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Ṛgvedavedāṅgajyotiṣa.txt,105492,108823
DCS,Rāmāyaṇa,,Valmīki,,2927.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=143,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Rāmāyaṇa,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Rāmāyaṇa.txt,96104,108861
DCS,Mahābhārata,,Vyāsa,,12525.3,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=154,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Mahābhārata,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Mahābhārata.txt,42078,108876
DCS,Buddhacarita,,Aśvaghoṣa,,175.7,http://www.sanskrit-linguistics.org/dcs/index.php?contents=texte&IDTextDisplay=376,https://github.com/OliverHellwig/sanskrit/tree/master/dcs/data/conllu/files/Buddhacarita,https://github.com/tylergneill/dcs_extract/tree/main/extracted/Buddhacarita.txt,108935,108889
